tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2,anomaly_score,iso_flag,lof_flag,anomaly_flag,anomaly_severity,anomaly_level
4.2,4.1,0.0,1820.0,800.0,0.0,1190.0,80.0,16.0,0.0,0.0,45.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1441.0,1376.0,68.0,1.07,17.0,0.0,0.126,0.019,43.0,19.0,0.0,0.0,38.0,0.0,4.17,3.63,2.11,0.216,0.033,0.0104,0.0157,0.0131,0.007,0.4095,0.0036,0.00069,0.0195,0.0044,0.0016,0.0014,0.002,0.0027,0.0011,0.0034,0.0049,0.0006,0.0016,0.0028,93.2,10.71,0.35%,0,4.17,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.9978571427745453,-1.054553691917757,0.054221066611950565,0,0,0,NORMAL,0
4.1,4.0,0.0,1710.0,610.0,0.0,1270.0,70.0,8.0,0.0,0.0,44.0,0.0,0.0,6.1,0.0,0.0,0.0,4.0,1441.0,1372.0,100.0,1.07,17.0,0.0,0.123,0.019,40.0,14.0,0.0,0.0,46.0,0.0,4.11,3.57,2.09,0.258,0.0334,0.0115,0.0187,0.0146,0.0054,0.4095,0.0046,0.0011,0.0202,0.0047,0.002,0.0014,0.0023,0.003,0.0011,0.0034,0.0049,0.00065,0.0017,0.0026,93.2,10.73,0.33%,0,4.11,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.426244984378655,-1.941081602797411,0.06459588740261293,0,0,0,NORMAL,0
4.8,4.4,0.0,2020.0,610.0,0.0,1860.0,86.0,0.0,0.0,0.0,53.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1438.0,1368.0,117.0,1.1,20.0,0.0,0.144,0.015,42.0,13.0,310.0,6.0,39.0,0.0,4.19,3.67,2.01,0.148,0.0388,0.0101,0.0195,0.0137,0.0071,0.024,0.0056,0.00097,0.0178,0.0054,0.0017,0.0015,0.0025,0.0032,0.0013,0.0038,0.0046,0.00056,0.0025,0.0034,94.0,11.04,0.30%,0,4.19,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.3775660100858441,-1.6119025689725488,0.07093413366272827,0,0,0,NORMAL,0
4.9,4.4,0.0,0.0,50.0,0.0,0.0,2.0,3.0,0.0,0.0,54.0,0.0,0.0,6.6,0.0,0.0,0.0,5.0,1435.0,1365.0,102.0,1.1,20.0,0.0,0.15,0.016,30.0,1.0,50.0,1.0,0.0,0.0,4.19,3.65,2.08,0.175,0.038,0.0101,0.0224,0.0171,0.0092,0.0505,0.0056,0.0019,0.0147,0.0051,0.0023,0.0019,0.0029,0.004,0.0036,0.0036,0.0049,0.00061,0.0037,0.0026,93.8,11.02,0.31%,0,4.19,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.6158508123123905,-1.6253457588198346,0.1882227730741669,0,0,0,NORMAL,0
13.0,12.5,0.0,5420.0,1830.0,0.0,3490.0,235.0,25.0,0.0,0.0,165.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,1446.0,1368.0,140.0,1.27,52.0,0.0,0.39,0.016,42.0,14.0,1220.0,9.0,31.0,0.0,4.28,3.76,2.02,0.176,0.038,0.0076,0.0226,0.0154,0.0081,0.0391,0.0056,0.003,0.0168,0.0047,0.0018,0.0014,0.0029,0.0032,0.0027,0.0038,0.0046,0.0007,0.0014,0.0049,93.8,12.69,0.28%,0,4.28,0,0,1,78.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,7.122245195695883,0.5615735124735085,0.26233452272344077,1,0,1,LOW RISK,1
8.5,8.0,0.0,3430.0,1130.0,0.0,2640.0,150.0,40.0,4.0,0.0,88.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,1427.0,1361.0,104.0,1.04,34.0,0.0,0.25,0.016,40.0,13.0,970.0,11.0,35.0,0.0,4.25,3.71,2.1,0.185,0.0358,0.0098,0.023,0.0173,0.0098,0.0292,0.0056,0.0029,0.018,0.0048,0.0016,0.0014,0.003,0.0031,0.0031,0.0032,0.0044,0.00071,0.0014,0.0033,93.8,10.35,0.34%,0,4.25,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,3.279627790201119,-1.0675781884917113,0.12558678445547627,0,0,0,NORMAL,0
4.5,3.5,0.0,1900.0,620.0,0.0,1630.0,83.0,20.0,0.0,0.0,50.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1439.0,1371.0,68.0,1.11,18.0,0.0,0.135,0.015,42.0,14.0,350.0,8.0,36.0,0.0,4.27,3.75,2.02,0.142,0.0383,0.0109,0.0178,0.0125,0.0056,0.027,0.0056,0.00076,0.0152,0.0051,0.0018,0.0016,0.0024,0.0031,0.0012,0.0034,0.0045,0.00046,0.0029,0.0041,93.9,11.11,0.30%,0,4.27,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.6163187573982027,-1.6649566521179648,0.06749856881198509,0,0,0,NORMAL,0
4.5,3.4,0.0,1150.0,250.0,0.0,1000.0,60.0,17.0,6.0,0.0,51.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1457.0,1373.0,74.0,1.13,18.0,0.0,0.135,0.016,30.0,6.0,300.0,7.0,22.0,0.0,4.29,3.75,2.08,0.143,0.0378,0.0118,0.0181,0.0129,0.007,0.0204,0.0056,0.0013,0.0165,0.0055,0.0016,0.0015,0.0028,0.0035,0.0012,0.0038,0.0049,0.00049,0.003,0.0038,93.8,11.33,0.29%,0,4.29,0,0,1,84.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.0450652724224136,-1.0561266026477991,0.22954778607062354,0,1,1,LOW RISK,1
4.8,4.6,0.0,2020.0,740.0,0.0,1530.0,85.0,5.0,3.0,0.0,55.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,1440.0,1370.0,90.0,1.15,20.0,0.0,0.144,0.02,42.0,15.0,0.0,0.0,43.0,0.0,4.13,3.58,2.12,0.288,0.0355,0.011,0.019,0.0112,0.0083,0.4095,0.0043,0.0032,0.0212,0.0047,0.0015,0.0015,0.0027,0.0036,0.0025,0.0033,0.0049,0.00069,0.0016,0.003,93.1,11.46,0.30%,0,4.13,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.8077686785337683,-1.776165290591295,0.0965686925104948,0,0,0,NORMAL,0
4.2,4.1,0.0,1770.0,610.0,0.0,1670.0,70.0,10.0,0.0,0.0,47.0,0.0,0.0,6.1,0.0,0.0,0.0,4.0,1438.0,1372.0,104.0,1.12,17.0,0.0,0.126,0.019,42.0,15.0,150.0,4.0,40.0,0.0,4.21,3.66,2.11,0.16,0.0397,0.0099,0.0178,0.0119,0.0056,0.0695,0.0052,0.0027,0.0187,0.0047,0.0017,0.0016,0.0028,0.0036,0.0013,0.0034,0.0048,0.00051,0.0013,0.0032,93.8,11.19,0.31%,0,4.21,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.2213403777413134,-1.7430556676397126,0.057966943357116184,0,0,0,NORMAL,0
3.8,3.3,0.0,1560.0,1310.0,0.0,720.0,50.0,140.0,4.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1455.0,1385.0,75.0,1.21,16.0,0.0,0.114,0.019,41.0,34.0,210.0,6.0,19.0,0.0,4.15,3.15,3.9,0.15,0.0407,0.0094,0.0187,0.0101,0.0178,0.022,0.0043,0.0024,0.0215,0.0051,0.0049,0.0016,0.003,0.0017,0.0011,0.0015,0.0048,0.0004,0.00097,0.0007,92.6,12.11,0.29%,0,4.15,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.991380141850729,6.025721266305011,0.24212764307025308,1,0,1,LOW RISK,1
9.5,8.9,0.0,3710.0,2520.0,0.0,2250.0,140.0,210.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1425.0,1358.0,90.0,1.0,38.0,0.0,0.285,0.012,39.0,27.0,1020.0,11.0,24.0,0.0,4.25,3.5,2.91,0.15,0.0357,0.006,0.0195,0.0269,0.0193,0.0134,0.0056,0.0025,0.0164,0.005,0.0049,0.0017,0.0041,0.0015,0.0013,0.0003,0.0041,0.00042,0.00095,0.0011,93.1,10.0,0.35%,0,4.25,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,0.7845403018177195,5.165544028712254,0.33147834935829346,1,0,1,LOW RISK,1
4.5,3.5,0.0,1820.0,520.0,0.0,1810.0,87.0,0.0,0.0,0.0,53.0,0.0,0.0,5.1,0.0,0.0,0.0,5.0,1438.0,1372.0,69.0,1.18,18.0,0.0,0.135,0.019,40.0,12.0,350.0,8.0,40.0,0.0,4.26,3.74,2.02,0.153,0.0386,0.0113,0.0233,0.0222,0.0056,0.0359,0.0056,0.0026,0.0158,0.0048,0.0017,0.0016,0.0032,0.0036,0.0018,0.0032,0.0049,0.00052,0.0013,0.0053,93.8,11.78,0.27%,0,4.26,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.7755196042030128,-2.272656470364917,0.1188525297216882,0,0,0,NORMAL,0
3.8,3.7,0.0,810.0,390.0,0.0,800.0,33.0,40.0,0.0,0.0,21.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1431.0,1377.0,90.0,1.11,16.0,0.0,0.114,0.017,30.0,10.0,0.0,0.0,21.0,0.0,4.23,3.58,2.53,0.244,0.0379,0.0094,0.0217,0.0157,0.0089,0.122,0.0056,0.0021,0.017,0.0047,0.0018,0.0015,0.003,0.0033,0.0012,0.0025,0.0048,0.00063,0.006,0.0025,93.3,11.05,0.32%,0,4.23,0,0,1,54.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.8763812488669327,-1.0074276716051933,0.15940475444029403,0,1,1,NORMAL,0
4.2,4.1,0.0,1770.0,800.0,0.0,1110.0,73.0,15.0,4.0,0.0,47.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1439.0,1369.0,78.0,1.12,17.0,0.0,0.126,0.02,42.0,19.0,0.0,0.0,39.0,0.0,4.19,3.64,2.12,0.234,0.0334,0.0109,0.0182,0.0115,0.0062,0.4095,0.0051,0.0019,0.0172,0.0047,0.0016,0.0012,0.0024,0.0029,0.0011,0.0031,0.0047,0.00066,0.0013,0.004,93.1,11.19,0.33%,0,4.19,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.8413391905119048,-1.5732332684262955,0.07341242037082694,0,0,0,NORMAL,0
3.6,3.3,0.0,1600.0,1290.0,0.0,800.0,50.0,134.0,0.0,0.0,20.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,1449.0,1382.0,74.0,1.11,15.0,0.0,0.108,0.027,40.0,32.0,310.0,8.0,20.0,0.0,4.16,3.17,3.87,0.155,0.04,0.0057,0.0173,0.0104,0.0169,0.0411,0.0046,0.00093,0.0217,0.0056,0.0049,0.0016,0.003,0.0012,0.0012,0.0015,0.0047,0.00046,0.00088,0.0014,92.6,11.11,0.40%,0,4.16,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.064739880551624,5.908738708547283,0.21053766018157835,0,0,0,LOW RISK,1
3.8,3.6,0.0,1430.0,410.0,0.0,950.0,55.0,20.0,2.0,0.0,22.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,1438.0,1367.0,100.0,1.16,16.0,0.0,0.114,0.02,38.0,11.0,100.0,3.0,38.0,0.0,4.23,3.57,2.57,0.229,0.0406,0.0101,0.0184,0.012,0.0084,0.119,0.005,0.0013,0.0184,0.0055,0.0017,0.0014,0.0026,0.0032,0.0013,0.0023,0.005,0.00072,0.0024,0.0028,93.3,11.58,0.32%,0,4.23,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.0006314587432668,-0.999709600188696,0.07375223125670835,0,0,0,NORMAL,0
4.2,3.9,0.0,1770.0,590.0,0.0,1330.0,65.0,0.0,0.0,0.0,46.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1440.0,1372.0,90.0,1.1,17.0,0.0,0.123,0.019,42.0,14.0,0.0,0.0,44.0,0.0,4.15,3.6,2.11,0.256,0.0371,0.0108,0.0165,0.0107,0.0087,0.4095,0.0037,0.0016,0.0196,0.0049,0.0019,0.0017,0.0024,0.0033,0.0031,0.0034,0.0049,0.00076,0.002,0.0031,93.1,10.95,0.32%,0,4.15,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.9062773779592477,-1.5511121621517825,0.0561261598134912,0,0,0,NORMAL,0
2.8,2.6,0.0,2310.0,1640.0,0.0,1340.0,65.0,160.0,14.0,0.0,14.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,1461.0,1392.0,82.0,1.0,12.0,0.0,0.084,0.028,41.0,29.0,310.0,6.0,24.0,0.0,4.11,3.14,3.82,0.148,0.0392,0.0104,0.0189,0.0127,0.0165,0.0488,0.0055,0.00088,0.0214,0.0064,0.0049,0.0014,0.003,0.0010999999999999,0.0012,0.0011,0.0037,0.00056,0.0031,0.001,92.6,10.0,0.40%,0,4.11,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.205585042202475,5.704532360660811,0.2699594562757206,1,0,1,LOW RISK,1
2.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,1455.0,1392.0,78.0,1.0,12.0,0.0,0.084,0.028,30.0,0.0,0.0,0.0,0.0,0.0,4.14,3.16,3.86,0.149,0.0394,0.0099,0.0187,0.0126,0.0179,0.0513,0.0056,0.00079,0.0214,0.0064,0.0049,0.0016,0.003,0.0012,0.0011,0.0015,0.0039,0.00057,0.0031,0.00078,92.6,10.0,0.43%,0,4.14,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-6.518524155087772,3.8042866672203286,0.2737495585811114,1,0,1,LOW RISK,1
3.8,3.4,0.0,1590.0,480.0,0.0,1410.0,78.0,10.0,7.0,0.0,45.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1438.0,1365.0,73.0,1.18,16.0,0.0,0.114,0.019,42.0,13.0,320.0,8.0,37.0,0.0,4.23,3.71,2.0,0.184,0.0396,0.0095,0.0205,0.0269,0.0074,0.0311,0.0056,0.0016,0.0142,0.0052,0.0016,0.0016,0.0027,0.0033,0.0012,0.0036,0.0048,0.00056,0.002,0.0028,93.9,11.84,0.28%,0,4.23,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.4068366652346282,-2.0144155999603783,0.09341612573640193,0,0,0,NORMAL,0
4.2,4.1,0.0,1820.0,790.0,0.0,1180.0,70.0,17.0,2.0,0.0,48.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1435.0,1366.0,80.0,1.14,16.0,0.0,0.126,0.019,43.0,19.0,0.0,0.0,38.0,0.0,4.18,3.62,2.16,0.231,0.0331,0.011,0.0138,0.0104,0.0065,0.4095,0.0034,0.00081,0.0178,0.0056,0.0016,0.0015,0.0021,0.0029,0.0013,0.0031,0.0047,0.00071,0.0035,0.0064,93.0,11.43,0.32%,0,4.18,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.6936276044434575,-1.4145932544831283,0.08156970639190589,0,0,0,NORMAL,0
3.8,3.4,0.0,1620.0,690.0,0.0,1280.0,71.0,17.0,0.0,0.0,44.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1453.0,1369.0,67.0,1.16,16.0,0.0,0.114,0.02,43.0,18.0,210.0,6.0,34.0,0.0,4.27,3.74,2.03,0.15,0.0379,0.009,0.0161,0.0153,0.0068,0.0374,0.0035,0.0011,0.0141,0.0049,0.0014,0.0013,0.002,0.0028,0.0012,0.0032,0.0047,0.00058,0.0043,0.0039,93.9,11.58,0.32%,0,4.27,0,0,1,84.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.5917707980468695,-1.107222326034968,0.15096772487599627,0,0,0,NORMAL,0
5.0,4.6,0.0,2030.0,1080.0,0.0,1550.0,90.0,56.0,4.0,0.0,28.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,1437.0,1370.0,90.0,1.12,21.0,0.0,0.15,0.016,39.0,21.0,200.0,4.0,36.0,0.0,4.23,3.58,2.52,0.228,0.0389,0.0115,0.0168,0.0269,0.0085,0.117,0.0033,0.0012,0.015,0.0045,0.0014,0.0011,0.0022,0.0029,0.0013,0.002,0.0044,0.00099,0.0013,0.0033,93.4,11.2,0.30%,0,4.23,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.0083698120138348,-0.7768413178754229,0.10334542202319685,0,1,1,NORMAL,0
4.6,4.5,0.0,2010.0,690.0,0.0,2100.0,95.0,21.0,0.0,0.0,51.0,0.0,0.0,6.6,0.0,0.0,0.0,5.0,1438.0,1371.0,94.0,1.11,19.0,0.0,0.138,0.021,42.0,14.0,0.0,0.0,44.0,0.0,4.15,3.63,2.02,0.16,0.0374,0.0108,0.0152,0.0139,0.0096,0.0456,0.0033,0.00084,0.0152,0.0046,0.0014,0.0012,0.0019,0.003,0.003,0.0032,0.0046,0.0005,0.0055,0.004,94.0,11.09,0.33%,0,4.15,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.4778123220214668,-1.8564642971184413,0.09580417041980502,0,0,0,NORMAL,0
4.2,4.0,0.0,1610.0,510.0,0.0,1880.0,80.0,3.0,0.0,0.0,44.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1437.0,1374.0,95.0,1.05,17.0,0.0,0.126,0.024,38.0,12.0,0.0,0.0,45.0,0.0,4.19,3.66,2.06,0.176,0.0379,0.011,0.0188,0.0131,0.0084,0.0631,0.0034,0.0008,0.0153,0.005,0.0014,0.0012,0.0019,0.0029,0.0027,0.0029,0.0038,0.00058,0.0021,0.0049,93.9,10.48,0.34%,0,4.19,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.2928447780934746,-2.182644950724066,0.08457912105083808,0,0,0,NORMAL,0
4.6,4.55,0.0,1940.0,660.0,0.0,1210.0,78.0,0.0,0.0,0.0,51.0,0.0,0.0,6.8,0.0,0.0,0.0,5.0,1441.0,1373.0,88.0,1.11,19.0,0.0,0.138,0.019,42.0,14.0,0.0,0.0,43.0,0.0,4.12,3.57,2.12,0.255,0.0341,0.0103,0.0147,0.0113,0.0081,0.4095,0.0035,0.0011,0.0177,0.0048,0.0018,0.0012,0.0021,0.0031,0.0031,0.0034,0.0046,0.00068,0.0056,0.005,93.2,11.09,0.34%,0,4.12,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.5835781274164775,-1.8843193120603257,0.11274344591494484,0,0,0,NORMAL,0
3.8,3.5,0.0,910.0,340.0,0.0,750.0,42.0,3.0,5.0,0.0,42.0,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1435.0,1372.0,68.0,1.11,16.0,0.0,0.114,0.014,30.0,9.0,0.0,0.0,20.0,0.0,4.27,3.74,2.03,0.164,0.0395,0.0094,0.0158,0.0247,0.0093,0.029,0.0032,0.0011,0.0147,0.0049,0.0016,0.0016,0.0022,0.0036,0.0033,0.0034,0.0049,0.00068,0.0032,0.0042,93.8,11.05,0.30%,0,4.27,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.1132908074494161,-1.6537698911412844,0.11602197413539368,0,0,0,NORMAL,0
3.8,3.7,0.0,100.0,200.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1437.0,1373.0,81.0,1.05,16.0,0.0,0.114,0.011,30.0,5.0,0.0,0.0,0.0,0.0,4.23,3.58,2.51,0.223,0.037,0.0081,0.0198,0.0269,0.0095,0.123,0.0035,0.0014,0.0164,0.0052,0.0017,0.0015,0.0023,0.0034,0.002,0.0022,0.005,0.00088,0.0028,0.0034,93.3,10.53,0.33%,0,4.23,0,0,1,64.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.8207981860576543,-0.7447443748946302,0.13810693488978254,0,0,0,NORMAL,0
3.8,3.5,0.0,740.0,490.0,0.0,570.0,57.0,2.0,2.0,0.0,42.0,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1436.0,1370.0,74.0,1.11,16.0,0.0,0.114,0.013,30.0,13.0,0.0,0.0,15.0,0.0,4.27,3.75,2.01,0.168,0.0388,0.0113,0.0151,0.0269,0.0075,0.0187,0.003,0.001,0.0166,0.005,0.0016,0.0014,0.002,0.0032,0.0027,0.0031,0.0049,0.00067,0.0024,0.0048,93.9,11.05,0.29%,0,4.27,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.0248657961398689,-1.7205378753146827,0.09931018089437046,0,0,0,NORMAL,0
3.8,3.7,0.0,1600.0,670.0,0.0,1530.0,64.0,60.0,0.0,0.0,21.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1438.0,1371.0,79.0,1.11,16.0,0.0,0.114,0.017,42.0,18.0,0.0,0.0,40.0,0.0,4.21,3.55,2.57,0.224,0.0407,0.0086,0.0168,0.0136,0.0102,0.15,0.0028,0.00066,0.0192,0.0053,0.0015,0.0015,0.0021,0.0032,0.0012,0.0021,0.005,0.00073,0.0023,0.003,93.3,11.05,0.34%,0,4.21,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-1.1367076234151825,-0.2334281544958278,0.04623296351724612,0,0,0,NORMAL,0
6.3,6.2,0.0,2460.0,1820.0,0.0,1570.0,100.0,120.0,8.0,0.0,31.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,1436.0,1377.0,91.0,0.98,25.0,0.0,0.185,0.02,39.0,29.0,450.0,7.0,25.0,0.0,4.23,3.49,2.89,0.166,0.0392,0.0088,0.0177,0.0165,0.0171,0.017,0.0027,0.0014,0.0146,0.0046,0.0049,0.0014,0.0033,0.0013,0.002,0.0014,0.0046,0.00043,0.0017,0.0034,93.2,9.84,0.37%,0,4.23,0,0,1,59.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-0.6485125446755007,3.786866079680448,0.1643378622627069,0,0,0,NORMAL,0
2.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,1455.0,1390.0,118.0,1.14,12.0,0.0,0.084,0.02,30.0,0.0,0.0,0.0,0.0,0.0,4.16,3.17,3.86,0.161,0.0405,0.0108,0.0175,0.0109,0.0193,0.022,0.0031,0.00049,0.0206,0.0051,0.0049,0.0016,0.0032,0.0013,0.0012,0.0015,0.0046,0.00042,0.0028,0.0039,92.6,11.43,0.32%,0,4.16,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.469214970157254,4.337258660298196,0.24745926489065825,1,0,1,LOW RISK,1
4.6,4.5,0.0,1940.0,610.0,0.0,1410.0,78.0,0.0,0.0,0.0,53.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,1435.0,1372.0,85.0,1.15,19.0,0.0,0.138,0.019,42.0,13.0,0.0,0.0,45.0,0.0,4.16,3.6,2.17,0.272,0.0339,0.0103,0.0182,0.0109,0.0049,0.4095,0.0037,0.0014,0.018,0.0045,0.0018,0.0014,0.0023,0.0032,0.0011,0.0032,0.0047,0.00074,0.0029,0.0024,93.1,11.52,0.30%,0,4.16,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-1.7056739985903755,-1.9642455548358144,0.06588930008122179,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,125.0,22.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1366.0,211.0,1.14,52.8,0.0,0.7350000000000001,0.01,40.0,11.0,1640.0,14.0,35.0,0.0,4.25,3.75,1.95,0.141,0.0338,0.0079,0.014,0.0269,0.0072,0.0091,0.0038,0.00029,0.0114,0.004,0.0013,0.0012,0.0019,0.0025,0.0017,0.0028,0.0038,0.00063,0.0011,0.0071,93.8,11.4,0.26%,0,4.25,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.433824885814111,2.274955616647219,0.3923283927616251,1,0,1,LOW RISK,1
5.7,4.4,0.0,2390.0,790.0,0.0,2520.0,90.0,3.0,0.0,0.0,66.0,0.0,0.0,6.6,0.0,0.0,0.0,5.0,1438.0,1368.0,87.0,1.16,23.0,0.0,0.17,0.019,42.0,14.0,0.0,0.0,44.0,0.0,4.15,3.63,2.02,0.18,0.0391,0.0115,0.0221,0.0218,0.0064,0.0458,0.0034,0.00078,0.0181,0.0058,0.0013,0.0014,0.0022,0.0028,0.0015,0.0032,0.005,0.00062,0.0017,0.0036,93.9,11.58,0.29%,0,4.15,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.554953211403942,-1.821514719160409,0.07705947974254904,0,0,0,NORMAL,0
4.2,4.2,0.0,2000.0,890.0,0.0,1070.0,84.0,0.0,0.0,0.0,43.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1438.0,1372.0,81.0,1.02,17.0,0.0,0.126,0.015,39.0,17.0,0.0,0.0,35.0,0.0,4.14,3.59,2.13,0.25,0.0353,0.0101,0.0187,0.0218,0.0063,0.4095,0.0032,0.00097,0.0253,0.0066,0.0027,0.0016,0.0024,0.0032,0.0012,0.0032,0.0051,0.00071,0.006,0.0037,93.1,10.24,0.33%,0,4.14,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.9887513570824007,-1.2360354391577315,0.11154769034781747,0,0,0,NORMAL,0
